product_time,automaton_size,fst_size
0.00153350830078125,4,7
0.0006754398345947266,3,5
0.0007717609405517578,3,16
0.0008707046508789062,3,6
0.0006492137908935547,4,6
0.00019049644470214844,1,5
0.0004904270172119141,1,16
0.00044989585876464844,2,6
0.0005517005920410156,2,6
0.0001952648162841797,1,5
0.0004820823669433594,1,16
0.0004355907440185547,2,6
0.00048804283142089844,2,6
0.00043964385986328125,2,9
0.0003986358642578125,2,9
0.0007781982421875,2,5
0.0003924369812011719,3,7
0.00038242340087890625,2,7
0.00034928321838378906,3,7
0.0005605220794677734,2,7
0.0005834102630615234,2,9
0.0005381107330322266,2,9
0.0006043910980224609,2,9
0.00019741058349609375,1,6
0.0011699199676513672,1,14
0.0004646778106689453,3,7
0.00037407875061035156,2,7
0.0005209445953369141,3,7
0.0008423328399658203,2,7
0.0002593994140625,1,6
0.0004394054412841797,2,9
0.00042629241943359375,2,9
0.00045418739318847656,1,9
0.0004439353942871094,2,9
0.00040793418884277344,2,9
0.0003070831298828125,3,9
0.0002760887145996094,3,9
0.00030803680419921875,3,9
0.00024318695068359375,3,7
0.0011699199676513672,5,7
0.0002503395080566406,2,6
0.0003025531768798828,3,9
0.0002696514129638672,3,9
0.0003247261047363281,3,9
0.0002720355987548828,3,9
0.0003159046173095703,3,9
0.0002474784851074219,3,7
0.0011594295501708984,5,7
0.00046706199645996094,2,9
0.00029015541076660156,3,9
0.00027942657470703125,3,9
0.0004360675811767578,2,9
0.00039768218994140625,2,9
0.0004355907440185547,2,9
9.679794311523438e-05,1,5
0.00032711029052734375,1,16
0.0002899169921875,2,6
0.0003905296325683594,2,6
0.00034499168395996094,3,7
0.00036263465881347656,2,7
0.0004165172576904297,2,9
0.0003955364227294922,2,9
0.00044989585876464844,2,9
9.870529174804688e-05,1,5
0.0003287792205810547,1,16
0.0002913475036621094,2,6
0.000614166259765625,2,7
0.0003921985626220703,3,7
0.00036525726318359375,2,7
0.00041937828063964844,2,9
0.00039577484130859375,2,9
0.0003948211669921875,2,9
9.584426879882812e-05,1,5
0.00033783912658691406,1,16
0.0003218650817871094,2,6
0.0003666877746582031,2,6
0.00041294097900390625,3,7
0.0003764629364013672,2,7
0.00042438507080078125,2,9
0.0004096031188964844,2,9
0.0004131793975830078,2,9
0.0001049041748046875,1,5
0.00032973289489746094,1,16
0.000301361083984375,2,6
0.0006108283996582031,2,7
0.0003383159637451172,3,7
0.00036334991455078125,2,7
0.00013065338134765625,1,5
0.0008518695831298828,1,9
0.001154184341430664,1,9
0.00015592575073242188,1,5
0.0004761219024658203,1,16
0.00042510032653808594,2,6
0.0003643035888671875,2,6
0.00017833709716796875,1,5
0.0003695487976074219,1,16
0.0003650188446044922,2,6
0.0005078315734863281,2,6
0.0041599273681640625,1,5
0.0008606910705566406,1,9
0.0007226467132568359,1,9
0.0009171962738037109,1,9
0.0007598400115966797,1,11
0.0007448196411132812,2,7
0.00040459632873535156,2,7
0.0007195472717285156,2,7
0.001195669174194336,4,7
0.0009043216705322266,2,9
0.0008680820465087891,2,9
0.0008740425109863281,2,9
0.0006008148193359375,3,7
0.0004341602325439453,2,7
0.0042688846588134766,1,5
0.0010294914245605469,1,9
0.001020193099975586,1,9
0.0008413791656494141,1,9
0.0006911754608154297,1,11
0.0007092952728271484,2,7
0.0003657341003417969,2,7
0.0005095005035400391,2,7
0.0009064674377441406,4,7
0.0006959438323974609,2,9
0.0006921291351318359,2,9
0.0006623268127441406,2,9
0.0004837512969970703,3,7
0.00036787986755371094,2,7
0.0031757354736328125,1,5
0.00030732154846191406,1,6
0.0009984970092773438,2,9
0.0009307861328125,2,9
0.00107574462890625,2,9
0.0006837844848632812,3,7
0.0003676414489746094,2,7
0.0006589889526367188,3,7
0.0011637210845947266,5,7
0.003310680389404297,1,5
0.0007641315460205078,1,9
0.0007750988006591797,1,9
0.0007665157318115234,1,9
0.0005133152008056641,1,11
0.0005517005920410156,2,7
0.0004253387451171875,2,7
0.0005574226379394531,2,7
0.0009450912475585938,4,7
0.0007190704345703125,2,9
0.0007200241088867188,2,9
0.0007522106170654297,2,9
0.00047850608825683594,3,7
0.00040531158447265625,2,7
0.00046253204345703125,3,7
0.001184701919555664,5,7
0.0006473064422607422,1,5
0.0007340908050537109,1,9
0.0007150173187255859,1,9
0.00447535514831543,1,5
0.00045871734619140625,1,6
0.0005948543548583984,2,7
0.0003867149353027344,2,7
0.0005710124969482422,2,7
0.001111745834350586,2,7
0.0013475418090820312,2,9
0.0012598037719726562,2,9
0.0013959407806396484,2,9
0.001032114028930664,3,7
0.00043845176696777344,2,7
0.0010981559753417969,3,7
0.0012688636779785156,5,7
0.0007169246673583984,1,10
0.0032148361206054688,5,15
0.003192424774169922,1,5
0.0007348060607910156,1,9
0.0008218288421630859,1,9
0.00070953369140625,1,9
0.0005049705505371094,1,11
0.0005841255187988281,2,7
0.0003859996795654297,2,7
0.0005233287811279297,2,7
0.0009050369262695312,4,7
0.0007431507110595703,2,9
0.0006785392761230469,2,9
0.0006880760192871094,2,9
0.0005102157592773438,3,7
0.0003979206085205078,2,7
0.0004937648773193359,1,5
0.0007183551788330078,1,9
0.0006248950958251953,1,9
0.0046956539154052734,1,5
0.0004024505615234375,1,6
0.0005381107330322266,2,7
0.00036787986755371094,2,7
0.0005171298980712891,2,7
0.0010988712310791016,2,7
0.0013468265533447266,2,9
0.001378774642944336,2,9
0.0012929439544677734,2,9
0.0010879039764404297,3,7
0.00039649009704589844,2,7
0.0010461807250976562,3,7
0.0011110305786132812,5,7
0.003245830535888672,1,5
0.0007436275482177734,1,9
0.0007293224334716797,1,9
0.000720977783203125,1,9
0.0004904270172119141,1,11
0.0011548995971679688,2,7
0.0008146762847900391,2,7
0.0011661052703857422,2,7
0.0008895397186279297,4,7
0.0008652210235595703,2,9
0.0007886886596679688,2,9
0.0007154941558837891,2,9
0.0004763603210449219,3,7
0.0003857612609863281,2,7
0.0004496574401855469,3,7
0.0011363029479980469,5,7
0.0018875598907470703,3,5
0.012433528900146484,3,16
0.00033402442932128906,3,6
0.0005240440368652344,4,7
0.003220796585083008,1,5
0.001542806625366211,1,9
0.0015590190887451172,1,9
0.0006873607635498047,1,9
0.0005078315734863281,1,11
0.0005474090576171875,2,7
0.0003941059112548828,2,7
0.0005321502685546875,2,7
0.0009031295776367188,4,7
0.0007026195526123047,2,9
0.0007176399230957031,2,9
0.0006804466247558594,2,9
0.00046062469482421875,3,7
0.00041222572326660156,2,7
0.007690906524658203,1,5
0.00188446044921875,1,9
0.001611948013305664,1,9
0.001743316650390625,1,9
0.0004892349243164062,1,11
0.0005719661712646484,2,7
0.0003800392150878906,2,7
0.0006225109100341797,2,7
0.00092315673828125,4,7
0.0007348060607910156,2,9
0.0006914138793945312,2,9
0.000492095947265625,3,7
0.00045871734619140625,2,7
0.003290891647338867,1,5
0.0007414817810058594,1,9
0.000751495361328125,1,9
0.0007560253143310547,1,9
0.0007002353668212891,1,11
0.00054168701171875,2,7
0.0005195140838623047,2,7
0.000762939453125,2,7
0.0012569427490234375,4,7
0.0010526180267333984,2,9
0.0009555816650390625,2,9
0.0009653568267822266,2,9
0.000667572021484375,3,7
0.0005633831024169922,2,7
0.000690460205078125,3,7
0.0015490055084228516,5,7
0.0007526874542236328,1,5
0.0009372234344482422,1,9
0.0009407997131347656,1,9
0.005431413650512695,1,5
0.0007870197296142578,2,7
0.00040650367736816406,2,7
0.000743865966796875,2,7
0.0005176067352294922,2,7
0.0005245208740234375,1,9
0.0005052089691162109,1,9
0.0007834434509277344,1,9
0.0004763603210449219,1,11
0.0005271434783935547,2,7
0.0005285739898681641,2,7
0.000522613525390625,2,7
0.0012259483337402344,4,7
0.0006988048553466797,2,9
0.0006597042083740234,2,9
0.00093841552734375,2,9
0.00043201446533203125,3,7
0.0005581378936767578,2,7
0.00045013427734375,3,7
0.001542806625366211,5,7
0.004354953765869141,1,5
0.0010170936584472656,1,9
0.0010249614715576172,1,9
0.0009982585906982422,1,9
0.0007376670837402344,1,11
0.0007333755493164062,2,7
0.0005476474761962891,2,7
0.0018568038940429688,2,7
0.0012862682342529297,4,7
0.0009713172912597656,2,9
0.0009810924530029297,2,9
0.00101470947265625,2,9
0.0006856918334960938,3,7
0.0005643367767333984,2,7
0.0006873607635498047,3,7
0.0015795230865478516,5,7
0.003561735153198242,1,5
0.0009930133819580078,1,9
0.0010101795196533203,1,9
0.0010073184967041016,1,9
0.0007169246673583984,1,11
0.0006456375122070312,2,7
0.000453948974609375,2,7
0.0005733966827392578,2,7
0.0009176731109619141,4,7
0.0008649826049804688,2,9
0.0006694793701171875,2,9
0.0007045269012451172,2,9
0.0004851818084716797,3,7
0.0004024505615234375,2,7
0.0005710124969482422,3,7
0.0012264251708984375,5,7
0.003999471664428711,1,5
0.0008738040924072266,1,6
0.003989219665527344,2,9
0.0043604373931884766,2,9
0.004742145538330078,2,9
0.004281044006347656,3,7
0.00041747093200683594,2,7
0.0037527084350585938,1,5
0.0007143020629882812,1,9
0.0007154941558837891,1,9
0.0009624958038330078,1,9
0.0006146430969238281,1,11
0.0005564689636230469,2,7
0.00037550926208496094,2,7
0.0005307197570800781,2,7
0.00096893310546875,4,7
0.0006771087646484375,2,9
0.0007157325744628906,2,9
0.0007052421569824219,2,9
0.000499725341796875,3,7
0.0004305839538574219,2,7
0.00045609474182128906,3,7
0.0011982917785644531,5,7
0.0032324790954589844,1,5
0.0008380413055419922,1,9
0.0007028579711914062,1,9
0.0007126331329345703,1,9
0.0005064010620117188,1,11
0.0005376338958740234,2,7
0.0004036426544189453,2,7
0.0006475448608398438,2,7
0.0010986328125,4,7
0.0008606910705566406,2,9
0.0007662773132324219,2,9
0.0006976127624511719,2,9
0.00047898292541503906,3,7
0.0004239082336425781,2,7
0.0005033016204833984,3,7
0.0011472702026367188,5,7
0.003200531005859375,1,5
0.0007250308990478516,1,9
0.0006673336029052734,1,9
0.0007030963897705078,1,9
0.0005083084106445312,1,11
0.0005724430084228516,2,7
0.0003790855407714844,2,7
0.0005097389221191406,2,7
0.000942230224609375,4,7
0.000850677490234375,2,9
0.0006861686706542969,2,9
0.0007176399230957031,2,9
0.0025148391723632812,2,11
0.0004897117614746094,3,7
0.0003676414489746094,2,7
0.00048089027404785156,3,7
0.002440929412841797,4,7
0.0031709671020507812,3,9
0.003248929977416992,3,9
0.0033562183380126953,3,9
0.0022673606872558594,4,7
0.0003731250762939453,2,7
0.0024423599243164062,4,7
0.0011534690856933594,5,7
0.003511667251586914,1,5
0.0007445812225341797,1,9
0.0007190704345703125,1,9
0.0007264614105224609,1,9
0.0004935264587402344,1,11
0.0006470680236816406,2,7
0.00037169456481933594,2,7
0.0005071163177490234,2,7
0.0009472370147705078,4,7
0.0012407302856445312,2,9
0.0007297992706298828,2,9
0.0007073879241943359,2,9
0.004645824432373047,2,15
0.0006518363952636719,3,7
0.0003845691680908203,2,7
0.0006330013275146484,3,7
0.002844572067260742,6,7
0.00516057014465332,5,9
0.005157470703125,5,9
0.004839658737182617,5,9
0.002633810043334961,6,7
0.00041985511779785156,2,7
0.0027539730072021484,6,7
0.0011622905731201172,5,7
0.0033757686614990234,1,5
0.0007779598236083984,1,9
0.0006866455078125,1,9
0.0008862018585205078,1,9
0.0005369186401367188,1,11
0.0005691051483154297,2,7
0.0003695487976074219,2,7
0.0005216598510742188,2,7
0.0009667873382568359,4,7
0.0007340908050537109,2,9
0.000644683837890625,2,9
0.0005991458892822266,3,7
0.0003619194030761719,2,7
0.0037021636962890625,1,5
0.0007214546203613281,1,9
0.0006668567657470703,1,9
0.0007774829864501953,1,9
0.0005235671997070312,1,11
0.0005388259887695312,2,7
0.0003604888916015625,2,7
0.0005242824554443359,2,7
0.0008704662322998047,4,7
0.0008585453033447266,2,9
0.0007307529449462891,2,9
0.0007007122039794922,2,9
0.0004935264587402344,3,7
0.00037169456481933594,2,7
0.0004487037658691406,3,7
0.0011165142059326172,5,7
0.003179311752319336,1,5
0.000690460205078125,1,9
0.0007312297821044922,1,9
0.0007219314575195312,1,9
0.0005459785461425781,1,11
0.0005197525024414062,2,7
0.0003631114959716797,2,7
0.0005044937133789062,2,7
0.0008957386016845703,4,7
0.0008413791656494141,2,9
0.0006396770477294922,2,9
0.007211208343505859,2,5
0.0007007122039794922,1,6
0.0004646778106689453,3,7
0.00036716461181640625,2,7
0.00047326087951660156,3,7
0.0021514892578125,2,7
0.0025343894958496094,2,9
0.0023102760314941406,2,9
0.0022802352905273438,2,9
0.0021724700927734375,3,7
0.00038313865661621094,2,7
0.002160310745239258,3,7
0.0011241436004638672,5,7
0.003286600112915039,1,5
0.0007269382476806641,1,9
0.0006783008575439453,1,9
0.0007278919219970703,1,9
0.0005087852478027344,1,11
0.0005657672882080078,2,7
0.00037980079650878906,2,7
0.0005290508270263672,2,7
0.0009126663208007812,4,7
0.0006654262542724609,2,9
0.0006632804870605469,2,9
0.0006964206695556641,2,9
0.0013883113861083984,2,11
0.0005173683166503906,3,7
0.00037980079650878906,2,7
0.00045180320739746094,3,7
0.0012965202331542969,2,7
0.0013554096221923828,2,9
0.00173187255859375,2,9
0.0014355182647705078,2,9
0.0011928081512451172,3,7
0.000396728515625,2,7
0.0011823177337646484,3,7
0.0011129379272460938,5,7
0.00011396408081054688,1,5
0.0004012584686279297,1,16
0.0003142356872558594,2,6
0.00035500526428222656,2,6
0.00025463104248046875,1,5
0.0008413791656494141,1,16
0.0007393360137939453,2,6
0.0007684230804443359,2,6
0.0005483627319335938,1,10
0.0009360313415527344,3,9
0.001065969467163086,3,9
0.0010466575622558594,3,9
0.0007321834564208984,4,7
0.00037288665771484375,2,7
0.00014162063598632812,1,6
0.0005230903625488281,2,9
0.0004980564117431641,2,9
0.0004329681396484375,1,9
0.0004477500915527344,2,9
0.0004279613494873047,2,9
0.000576019287109375,1,10
0.0009448528289794922,3,9
0.0009236335754394531,3,9
0.001209259033203125,3,9
0.0006964206695556641,4,7
0.00038695335388183594,2,7
0.003253459930419922,1,5
0.0007357597351074219,1,9
0.0010068416595458984,1,9
0.000885009765625,1,9
0.0005064010620117188,1,11
0.0005431175231933594,2,7
0.0004189014434814453,2,7
0.0005137920379638672,2,7
0.0009031295776367188,4,7
0.0006673336029052734,2,9
0.0007154941558837891,2,9
0.0013225078582763672,2,5
0.0006518363952636719,3,7
0.0005028247833251953,2,7
0.0004811286926269531,3,7
0.0006310939788818359,2,7
0.0005393028259277344,2,9
0.0005669593811035156,2,9
0.0005154609680175781,2,9
0.0003285408020019531,3,7
0.0003993511199951172,2,7
0.0007102489471435547,1,5
0.0009653568267822266,1,9
0.0008237361907958984,1,9
0.0008065700531005859,1,9
0.0005800724029541016,2,7
0.000400543212890625,2,7
0.0006399154663085938,2,7
0.0011532306671142578,5,7
0.0005750656127929688,1,5
0.0007624626159667969,1,9
0.0007445812225341797,1,9
0.0007600784301757812,1,9
0.000682830810546875,2,7
0.0004284381866455078,2,7
0.0005815029144287109,2,7
0.0014204978942871094,5,7
0.0005719661712646484,1,5
0.0007164478302001953,1,9
0.0009183883666992188,1,9
0.0007491111755371094,1,9
0.003419637680053711,1,25
0.0005655288696289062,2,7
0.0004296302795410156,2,7
0.0005648136138916016,2,7
0.0018291473388671875,10,7
0.0070188045501708984,9,9
0.00704503059387207,9,9
0.0006167888641357422,1,9
0.0008616447448730469,1,5
0.0012927055358886719,1,9
0.0012679100036621094,1,9
0.001277923583984375,1,9
0.0013866424560546875,2,7
0.0005936622619628906,2,7
0.0010600090026855469,2,7
0.0015876293182373047,5,7
0.0005834102630615234,1,9
0.0007889270782470703,1,5
0.0010232925415039062,1,9
0.0010380744934082031,1,9
0.0009989738464355469,1,9
0.0008296966552734375,2,7
0.0005574226379394531,2,7
0.0007951259613037109,2,7
0.0015425682067871094,5,7
0.0005035400390625,1,14
0.003412485122680664,1,5
0.0002434253692626953,1,6
0.0010149478912353516,2,9
0.0010950565338134766,2,9
0.0013041496276855469,2,5
0.0005359649658203125,3,7
0.00037288665771484375,2,7
0.0005812644958496094,3,7
0.0005958080291748047,2,7
0.0007884502410888672,2,9
0.0007309913635253906,2,9
0.0010654926300048828,2,5
0.0003933906555175781,3,7
0.0004229545593261719,2,7
0.0003476142883300781,3,7
0.0010950565338134766,2,7
0.0007007122039794922,2,9
0.00035119056701660156,3,7
0.0004055500030517578,2,7
0.00032901763916015625,3,7
0.0011172294616699219,5,7
0.0033102035522460938,1,5
0.0007913112640380859,1,9
0.0007386207580566406,1,9
0.0007231235504150391,1,9
0.0005083084106445312,1,11
0.0007531642913818359,2,7
0.0005750656127929688,2,7
0.0007534027099609375,2,7
0.001260519027709961,4,7
0.0010383129119873047,2,9
0.000978231430053711,2,9
0.0018322467803955078,2,5
0.0007531642913818359,3,7
0.000621795654296875,2,7
0.0006718635559082031,3,7
0.0008013248443603516,2,7
0.0007505416870117188,2,9
0.0006880760192871094,2,9
0.0007071495056152344,2,9
0.0005259513854980469,3,7
0.0003876686096191406,2,7
0.0002846717834472656,3,7
0.0010743141174316406,5,7
0.004099607467651367,1,5
0.0010073184967041016,1,9
0.0009009838104248047,1,9
0.0010540485382080078,1,9
0.0008294582366943359,1,11
0.0007660388946533203,2,7
0.0005571842193603516,2,7
0.0005474090576171875,2,7
0.0009770393371582031,4,7
0.0008444786071777344,2,9
0.0013840198516845703,2,9
0.002998828887939453,2,5
0.001062631607055664,3,7
0.0008187294006347656,2,7
0.0010292530059814453,3,7
0.0013072490692138672,2,7
0.00145721435546875,2,9
0.0012137889862060547,2,9
0.0004665851593017578,2,9
0.0003008842468261719,3,7
0.0004868507385253906,2,7
0.0002987384796142578,3,7
0.0011141300201416016,5,7
0.06635165214538574,115,9
0.06716084480285645,115,9
0.0648050308227539,115,9
0.016716480255126953,115,7
0.0003724098205566406,2,7
0.0005686283111572266,1,10
0.0009591579437255859,3,9
0.0009388923645019531,3,9
0.0009031295776367188,3,9
0.0006630420684814453,4,7
0.0003504753112792969,2,7
0.016026973724365234,12,10
0.014114618301391602,11,10
0.00010323524475097656,1,5
0.0003325939178466797,1,16
0.0002994537353515625,2,6
0.0006144046783447266,2,7
9.918212890625e-05,1,5
0.0003352165222167969,1,16
0.00029730796813964844,2,6
0.0005896091461181641,2,7
0.0004410743713378906,8,5
0.0003070831298828125,8,16
0.0005545616149902344,8,6
0.0014083385467529297,9,7
0.0028913021087646484,16,6
0.0024001598358154297,17,9
0.0023925304412841797,17,9
0.002437591552734375,17,9
0.0009593963623046875,16,5
0.0006630420684814453,16,16
0.0010128021240234375,16,6
0.0033431053161621094,17,7
0.0015344619750976562,17,7
0.0003561973571777344,2,7
0.0029702186584472656,16,6
0.002461671829223633,17,9
0.002492666244506836,17,9
0.0026221275329589844,17,9
0.0008780956268310547,16,5
0.0007040500640869141,16,16
0.001024484634399414,16,6
0.0034704208374023438,17,7
0.016326427459716797,17,7
0.0012655258178710938,2,7
0.005850076675415039,23,6
0.004638671875,24,9
0.004655599594116211,24,9
0.004380702972412109,24,9
0.0013897418975830078,23,5
0.0010869503021240234,23,16
0.0018982887268066406,23,6
0.009811878204345703,24,7
0.0031740665435791016,24,7
0.0005280971527099609,2,7
0.00718235969543457,23,6
0.005609750747680664,24,9
0.005675315856933594,24,9
0.005823373794555664,24,9
0.0019516944885253906,23,5
0.0014870166778564453,23,16
0.002199888229370117,23,6
0.008203268051147461,24,7
0.003221750259399414,24,7
0.0005738735198974609,2,7
0.0009033679962158203,5,6
0.0009617805480957031,6,9
0.0009257793426513672,6,9
0.0009334087371826172,6,9
0.0003757476806640625,5,5
0.0002522468566894531,5,16
0.0004992485046386719,5,6
0.001172780990600586,6,7
0.0007073879241943359,6,7
0.0004706382751464844,2,7
0.0006341934204101562,5,6
0.0006473064422607422,6,9
0.0006461143493652344,6,9
0.0006430149078369141,6,9
0.0004334449768066406,5,5
0.00032639503479003906,5,16
0.0005450248718261719,5,6
0.0010945796966552734,6,7
0.0006718635559082031,6,7
0.00041604042053222656,2,7
0.00083160400390625,12,9
0.0017900466918945312,7,5
0.0024182796478271484,7,16
0.0038166046142578125,8,6
0.043998003005981445,9,10
0.0010879039764404297,7,5
0.0011184215545654297,7,16
0.0015680789947509766,8,6
0.020315170288085938,9,9
0.0025796890258789062,4,9
0.0028679370880126953,4,9
0.0029268264770507812,4,9
0.0013751983642578125,5,7
0.00037384033203125,2,7
9.608268737792969e-05,1,5
0.0002906322479248047,1,9
0.0002663135528564453,1,9
0.0002701282501220703,1,9
0.0005657672882080078,2,9
0.0002841949462890625,2,7
0.00035452842712402344,2,7
0.00026988983154296875,2,7
0.0005269050598144531,2,7
0.0004584789276123047,2,9
0.0003955364227294922,2,9
0.00014901161193847656,2,5
0.0003554821014404297,3,7
0.00035881996154785156,2,7
0.00034499168395996094,3,7
0.0005548000335693359,2,7
0.0009207725524902344,2,9
0.0009164810180664062,2,9
0.0009734630584716797,2,9
0.0005908012390136719,3,7
0.0003495216369628906,2,7
0.000431060791015625,2,9
0.00039649009704589844,2,9
0.00015354156494140625,2,5
0.0003635883331298828,3,7
0.00042510032653808594,2,7
0.00035309791564941406,3,7
0.0005404949188232422,2,7
0.000934600830078125,2,9
0.0010597705841064453,2,9
0.0009620189666748047,2,9
0.0005955696105957031,3,7
0.00034880638122558594,2,7
9.751319885253906e-05,1,5
0.00034308433532714844,1,16
0.0002923011779785156,2,6
0.0006318092346191406,2,7
9.989738464355469e-05,1,5
0.00032782554626464844,1,16
0.0002872943878173828,2,6
0.0010063648223876953,2,8
9.632110595703125e-05,1,5
0.00032401084899902344,1,16
0.00029206275939941406,2,6
0.0015003681182861328,2,9
9.989738464355469e-05,1,5
0.00033211708068847656,1,16
0.00029158592224121094,2,6
0.002005338668823242,2,10
9.608268737792969e-05,1,5
0.0003261566162109375,1,16
0.00029468536376953125,2,6
0.0006103515625,2,7
9.584426879882812e-05,1,5
0.00032639503479003906,1,16
0.0002894401550292969,2,6
0.0010235309600830078,2,8
0.00010395050048828125,1,5
0.0003495216369628906,1,16
0.0003008842468261719,2,6
0.0028400421142578125,2,12
0.0011594295501708984,7,5
0.0010771751403808594,7,16
0.0015511512756347656,8,6
0.007290840148925781,9,7
0.0010955333709716797,7,5
0.0011608600616455078,7,16
0.0017673969268798828,8,6
0.08330035209655762,9,13
0.0001671314239501953,1,5
0.0009436607360839844,1,9
0.0008800029754638672,1,9
0.01665496826171875,12,10
0.00010037422180175781,1,5
0.0003333091735839844,1,16
0.00029397010803222656,2,6
0.0006191730499267578,2,7
0.000102996826171875,1,5
0.00033020973205566406,1,16
0.0002923011779785156,2,6
0.0006129741668701172,2,7
0.016895055770874023,12,10
0.013519525527954102,11,10
0.0001232624053955078,1,5
0.00033783912658691406,1,16
0.0003135204315185547,2,6
0.0006296634674072266,2,7
0.00010585784912109375,1,5
0.000331878662109375,1,16
0.0002892017364501953,2,6
0.0006244182586669922,2,7
0.0004477500915527344,8,5
0.00030517578125,8,16
0.0005598068237304688,8,6
0.0015494823455810547,9,7
0.0029211044311523438,16,6
0.0025229454040527344,17,9
0.0024399757385253906,17,9
0.002498626708984375,17,9
0.0008921623229980469,16,5
0.0006396770477294922,16,16
0.0012466907501220703,16,6
0.008943319320678711,17,7
0.0025408267974853516,17,7
0.0003650188446044922,2,7
0.0028603076934814453,16,6
0.0024290084838867188,17,9
0.002521038055419922,17,9
0.0026161670684814453,17,9
0.0009005069732666016,16,5
0.0006558895111083984,16,16
0.0010600090026855469,16,6
0.0038154125213623047,17,7
0.0015952587127685547,17,7
0.0003714561462402344,2,7
0.005244731903076172,23,6
0.005276679992675781,24,9
0.0041887760162353516,24,9
0.004192829132080078,24,9
0.0014035701751708984,23,5
0.0010476112365722656,23,16
0.0015268325805664062,23,6
0.0072824954986572266,24,7
0.002352476119995117,24,7
0.0003712177276611328,2,7
0.0053043365478515625,23,6
0.007706880569458008,24,9
0.009125709533691406,24,9
0.00423431396484375,24,9
0.00138092041015625,23,5
0.0010671615600585938,23,16
0.001554727554321289,23,6
0.006340980529785156,24,7
0.0022814273834228516,24,7
0.0003826618194580078,2,7
0.0006413459777832031,5,6
0.0006499290466308594,6,9
0.0007007122039794922,6,9
0.0006430149078369141,6,9
0.00029087066650390625,5,5
0.0002079010009765625,5,16
0.0004169940948486328,5,6
0.0009829998016357422,6,7
0.0005557537078857422,6,7
0.0003647804260253906,2,7
0.0006117820739746094,5,6
0.0006740093231201172,6,9
0.0006551742553710938,6,9
0.0006587505340576172,6,9
0.00029349327087402344,5,5
0.00021219253540039062,5,16
0.0004105567932128906,5,6
0.0009810924530029297,6,7
0.0005543231964111328,6,7
0.0004317760467529297,2,7
0.0008137226104736328,12,9
0.0011379718780517578,7,5
0.0011630058288574219,7,16
0.0016086101531982422,8,6
0.022899866104125977,9,9
0.0011360645294189453,7,5
0.0011379718780517578,7,16
0.0016231536865234375,8,6
0.03208661079406738,9,10
0.0030901432037353516,4,9
0.002978086471557617,4,9
0.0029904842376708984,4,9
0.0014951229095458984,5,7
0.00042748451232910156,2,7
0.00010609626770019531,1,5
0.00034546852111816406,1,9
0.0003077983856201172,1,9
0.00033783912658691406,1,9
0.0007004737854003906,2,9
0.00036334991455078125,2,7
0.0004394054412841797,2,7
0.00032711029052734375,2,7
0.0005981922149658203,2,7
0.0004978179931640625,2,9
0.0004534721374511719,2,9
0.00020766258239746094,2,5
0.0004241466522216797,3,7
0.0004432201385498047,2,7
0.0004253387451171875,3,7
0.0006985664367675781,2,7
0.0013637542724609375,2,9
0.0013020038604736328,2,9
0.0011551380157470703,2,9
0.0008821487426757812,3,7
0.0005693435668945312,2,7
0.0005462169647216797,2,9
0.0005600452423095703,2,9
0.00023174285888671875,2,5
0.0004360675811767578,3,7
0.0004420280456542969,2,7
0.00038170814514160156,3,7
0.0005784034729003906,2,7
0.0012042522430419922,2,9
0.0016863346099853516,2,9
0.001501321792602539,2,9
0.0008862018585205078,3,7
0.0005640983581542969,2,7
0.00019860267639160156,1,5
0.0005092620849609375,1,16
0.000484466552734375,2,6
0.0009400844573974609,2,7
0.00016570091247558594,1,5
0.0005269050598144531,1,16
0.0004622936248779297,2,6
0.0013828277587890625,2,8
0.00017833709716796875,1,5
0.0004496574401855469,1,16
0.000392913818359375,2,6
0.0019075870513916016,2,9
0.00020051002502441406,1,5
0.00047326087951660156,1,16
0.00045680999755859375,2,6
0.005156278610229492,2,10
0.00019359588623046875,1,5
0.0004801750183105469,1,16
0.00044345855712890625,2,6
0.0008618831634521484,2,7
0.000171661376953125,1,5
0.00045752525329589844,1,16
0.0004513263702392578,2,6
0.0012485980987548828,2,8
0.0001742839813232422,1,5
0.0004978179931640625,1,16
0.0004544258117675781,2,6
0.004389047622680664,2,12
0.0014579296112060547,7,5
0.0013701915740966797,7,16
0.002171754837036133,8,6
0.009786844253540039,9,7
0.0015232563018798828,7,5
0.0015215873718261719,7,16
0.002224445343017578,8,6
0.10058164596557617,9,13
0.00014543533325195312,1,5
0.001028299331665039,1,9
0.0010781288146972656,1,9
0.025608301162719727,12,10
0.00013256072998046875,1,5
0.0003705024719238281,1,16
0.0003256797790527344,2,6
0.00069427490234375,2,7
0.00012564659118652344,1,5
0.0003848075866699219,1,16
0.0003199577331542969,2,6
0.0006377696990966797,2,7
0.0001780986785888672,1,5
0.0003616809844970703,1,16
0.0003628730773925781,2,6
0.0005309581756591797,2,6
0.00011539459228515625,1,5
0.00038552284240722656,1,16
0.0003330707550048828,2,6
0.0003628730773925781,2,6
0.0008518695831298828,4,10
0.00012540817260742188,1,5
0.0008490085601806641,1,9
0.0011894702911376953,1,9
0.0007145404815673828,1,9
0.0009791851043701172,1,11
0.0012180805206298828,2,7
0.0011408329010009766,2,7
0.0016906261444091797,2,7
0.0015773773193359375,4,7
0.0016460418701171875,3,9
0.0016641616821289062,3,9
